"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"French Polynesia","PYF","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1447694406.58465","1665049947.00513","1858050386.7547","1865939497.06989","1894115139.60688","2110433369.52196","2347832641.94274","2062330319.8307","1815731160.58865","2043229119.9112","1808698927.34727","1909184057.10587","1961540014.8278","1718075713.6757","1834115472.19934","",
"Qatar","QAT","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128004244505.494","149394230769.231","150901648351.649","147625274725.275","100084615384.615","79600274725.2748","93787087912.0879",
"Romania","ROU","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","2382000000","2864000000","4021000000","5295000000","5837000000","6679000000","7407000000","8784000000","10210000000","12160000000","13575000000","12503000000","12336000000","13603000000","11036000000","10564000000","11399000000","12415000000","11502000000","6555000000","5050000000","5077000000","5754000000","7311000000","9484000000","9718000000","10150000000","9784000000","9839000000","12230000000","13529000000","16116000000","20295000000","26653000000","25560000386.4654","32414518932.543","46158822112.0707","60039399770.601","47835031536.7181","55642042093.8163","70591286181.6973","66745503430.8707","79465712285.1754","85306833225.9624","75563597446.005","80765068044.9441","91582519278.9558",
"Russian Federation","RUS","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78051420000","96021270000","106115130000","104391360000","90548550000","84633120000","115273010000","116072820000","122862370000","158542460000","212827710000","286350560000","362970300000","435974480000","585253740000","376350610000","479896880000","616135190000","637532440000","634134570000","609723260000","430383090000","372922180000","459146850000",
"Rwanda","RWA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","700367750.479404","998390622.664571","1117191418.86616","1293935845.26904","1331633139.85708","1511514006.17889","1570391811.41373","2068460592.26403",
"South Asia","SAS","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","8417552667.26374","9787649336.50414","11319130071.9778","12671232307.9994","15833953838.6291","19133779505.0356","19212542113.3112","19484823914.2917","20832544841.6102","21537335748.9022","20960351664.0666","21740104986.6097","24909286211.9724","27625415952.6804","31223819769.6033","35617249664.9031","36991682762.6336","40675417129.0966","43847201005.4192","50716130745.737","61168758955.9222","64771615625.1145","69880802549.1885","70618841227.9323","76610585246.9164","88692019662.0419","91606700354.4752","101123396570.376","120307965427.705","156464929266.292","202295039609.242","248345079192.783","305582166586.878","381627964409.323","329964302947.522","427056729117.984","538602929232.819","535071367024.145","564729580423.628","588322677812.486","532876738202.842","536349150131.857","603553952552.824",
"Saudi Arabia","SAU","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","2926342588.83146","4381443019.16032","8263662269.7048","32735211276.8268","30569029428.5027","40271954685.6295","46447370487.196","43461485488.608","67765863877.4766","114207846049.825","130400270045.494","92827929399.2084","65883029490.5919","55022817395.3741","43457784923.0971","34042495784.1484","36202666666.6667","37074666666.6667","41272000000","56568000000","59317333333.3333","61049600000","51817333333.3333","49926400000","58430400000","68536266666.6667","70650400000","49295200000","61865066666.6667","85604266666.6667","77105079466.6666","81355600000","101933706666.667","136127200000","197179922161.682","235988326177.73","264852190436.446","344351854933.334","221808590400","280002683174.933","395989916866.667","423067002716.667","412916177200","382083913326.666","243587049039.558","224830620533.756","",
"Sudan","SDN","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","784307539.465913","739926886.624268","720670001.679103","1030600002.0612","1262259631.5639","916659803.287431","809307692.307694","787230769.23077","830544425.194815","555560000","457200000","598622222.222223","824033333.333334","511400000","382200000","368900000","376400000","601700000","682900000","677320000","642600000","625200000","880800000","1838700000","1731100000","2110490000","2588660000","3843710000","5019235827.78632","6044867547.37594","9582520737.14264","12168504560.2007","8617886466.43557","11785001454.4787","11039723501.6939","5139579155.96465","6056865354.7344","6059926043.21962","4911792485.52157","4639355353.18335","5607443444.77555",
"Senegal","SEN","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","608671204.583563","696178343.732228","703660398.425797","864947375.054613","686842344.086736","832637415.032083","830463693.73318","1002165915.81191","903512935.500854","972587333.855298","915834523.952885","855200699.565866","1076764779.84536","1124159394.45223","1161799796.45891","1258870069.0379","1536922946.01862","1382454622.06776","1438465411.16997","1233496320.79467","1294441501.70819","1593049198.87139","1442761203.59124","1339311324.23151","1469091606.06497","1522155792.22202","1391488783.51599","1467225786.40373","1588150264.61585","1939854610.03677","2335482637.90352","2561690252.46681","2576124457.58926","3075447858.16842","3784591580.72565","3285927673.84135","3418012397.63866","4055239087.64539","4209811700.22016","4493078175.34561","4592833240.26068","","","",
"Singapore","SGP","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","3243377778.93098","5143310591.67107","8061992178.50177","8276472824.01501","9387084700.70872","11230630486.3585","13777772896.7278","18648844408.5001","25238553006.5635","29366329691.3862","30386093632.234","31029081200.6479","31846857058.5376","29728882126.1776","29774273797.6788","37811362862.954","52148378200.4298","60110139255.0561","73997590848.9041","82714306387.6589","90979762221.449","104530175883.946","130745990169.853","170437181409.296","179995000144.795","181308689632.259","154351363974.502","168274567491.401","196632894357.769","178886797481.195","184921287509.786","216075250404.187","268458640203.444","317456737347.899","381059222119.662","444908140459.446","492373301732.268","419944737826.625","534863911111.656","625655742226.69","636126620354.919","656819947254.855","664154926798.469","606894550215.482","592958601724.946","637717616814.816",
"Solomon Islands","SLB","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","17935067.201955","27374381.3267613","36149254.2830213","40290349.9651847","74252481.745354","84957442.769065","79180268.114129","74348341.3034072","78968563.5126506","107637882.168092","83943002.5081538","83835773.7662779","87515963.3103849","107466126.721675","105091409.903739","97794064.339241","116401141.909937","138758922.167959","172191316.714071","193628263.913329","211309785.959658","217000067.762868","229489746.274379","199017820.200427","226326568.22437","128769680.992258","98764543.7842485","52153333.0261389","95413260.0758871","126955928.886315","154873052.965645","175145582.386238","232919310.680075","279771398.311545","237330170.205633","334778544.936182","566074822.15902","652256160.512629","604833540.011983","613377152.430426","577569934.643329","596408172.26547","652659668.55531",
"Sierra Leone","SLE","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","162843910.128484","211643580.663363","243147280.736388","276053199.62088","203606514.784579","147983640.945582","142097127.169479","173947688.229837","160065565.242569","152670870.239665","183006401.552176","156618285.922254","178022219.618418","210347153.822874","225080118.392948","204237997.684749","179078443.757202","217636028.696143","129026823.457753","110428164.532044","49104288.6653608","57535664.0816363","34816580.2477005","62469928.9000418","85412755.3878202","116440990.372718","178533545.361421","211709438.962029","267166331.345732","314854390.102887","373840282.630795","348113146.54022","379563824.494325","426525808.05175","547665838.751162","1242650111.26839","1768463815.63712","1510540113.9355","787912859.0767","938506901.441725","",
"El Salvador","SLV","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","899640000","1126400000","959600000","1355680000","1270760000","970200000","867840000","930840000","954240000","951360000","1055861834.44453","950660000","962820000","934580000","1002579703.09078","927954261.954262","1006957041.76218","1178166065.14788","1352198195.61793","1620979486.93541","1694917190.17705","2224125624.55389","2312507138.77785","2332900000","2650200000","2603500000","2679600000","2862191937.15393","2976050173.14003","3516830000","4005070000","4657280000","4989000000","4292765311.30289","5027624906.95867","5940297855.203","6188885212.23516","6611600026.26342","6732651568.22523","7039104611.16568","7009596198.58702","7381527937.76144",
"San Marino","SMR","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11852006490.7642","14954823573.8377","11913281329.7871","13167069390.8021","16217229955.9311","15586802003.1072","19332100636.5818","20031756970.1021","18093770555.5092","19929480241.6864","22509540858.2715",
"Sub-Saharan Africa (excluding high income)","SSA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","46405290965.6574","48420684184.9509","66487196709.749","93263472512.1715","76190780455.4842","62337668699.5953","60522951988.3959","61269213086.8828","60909394931.2817","53709738778.8415","66849923178.182","68543476881.7542","71663899843.6125","83991918959.2958","80585070394.7034","82733158557.2521","82126095016.4953","84021913104.8573","87150288196.2165","94878996184.1405","96179175742.8679","87874990335.1106","102871789537.287","120920804286.643","116460422749.672","119841514236.986","152755086362.555","194079239462.719","252640878016.124","295369232373.77","355560118473.298","429712911335.161","328007639135.199","428016056339.965","514880811920.704","507087332553.36","514566193610.355","489843966876.721","379810988894.155","350984955107.178","406449019098.484",
"South Sudan","SSD","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3791818212.37178","1585160000","1321150000","",
"Sub-Saharan Africa","SSF","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","46454248636.7919","48492013629.7364","66579034138.6375","93356184176.9479","76282814809.167","62418354254.6496","60603941387.1792","61371395021.7062","61031540997.7311","53845827260.8612","67012741916.4028","68738668369.9479","71855999040.871","84238967673.1184","80819777748.4042","82996085967.5494","82463793350.1332","84356355272.081","87522389710.3981","95247977148.9093","96588278344.8586","88282572041.1427","103339156620.587","121452512511.367","117024749355.878","120449397173.482","153435491791.424","194757058103.159","253408167072.058","296274912462.21","356452306069.884","430651139974.265","328898532988.351","428894931095.608","515862287317.575","508500368829.86","516128846745.857","491294429749.705","381200045241.533","352440808802.917","408127172042.153",
"Small states","SST","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","17892969.5177329","7726150.84222302","8741594.82176381","24053077.5940152","25544488.0372704","31392236.2187293","22532887.0318119","11106925.7459509","11600395.5438032","10714488.5755605","14470545.3775097","9389210.58919558","13615274.6510685","8245526.28160316","11484384.0481797","9507328.21457862","8140000","","","","","","","12400310","11303244.3","16375327.5","16828167.1","12365638.98228","15908297.22","16999685.132318","16263117.1878785","17914098.9466531","22267988.4796187","20275075.6054507","19448648.8497074","21256130.8906042","26209116.2833675","31209774.7888855","33957847.3097185","54439019.228839","99600674.4807198","96916083.8772569","102843861.004698","94784711.577818",
"Suriname","SUR","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1439600000","1436100000","1656000000","2069900000","1718300000","2351600000","2863820122.68049","2898933437.11544","2616005808.73952","2373187131.10342","1857655933.41128","1626978220.57685","2194495244.00648",
"Slovak Republic","SVK","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7576249295.77797","9122850670.4003","11218960999.9039","11112927827.9469","12123269373.6231","13449570139.9355","12368961239.7569","14405014944.1604","15752685948.3972","13406616060.4792","19701379419.5319","41214999914.3046","47579032937.3709","60405283990.1224","75221778450.2921","84805958313.2049","63956446847.9474","71709744185.2341","87818001555.6296","89359324552.9461","96498138510.5251","97174771372.4223","84203832715.7762","85977388855.2483","94194451649.897",
"Slovenia","SVN","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7144400000","6727100000","8322500000","10064400000","10244400000","10218000000","10921500000","10400200000","11084100000","11710700000","13206800000","16230800000","20133800000","22831200000","27219511847.4359","34638893710.3432","39280687484.5029","30156714294.5705","32030095608.6132","37944562720.3798","34973885317.6662","36963638921.6529","39306417881.6701","34655002771.4808","36330367339.3784","41889824437.543",
"Sweden","SWE","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","8255995787.05407","9149603384.27042","10767642480.6946","14840002293.1685","19144371178.5072","21041334555.6155","22403686830.3939","23349552899.7086","27082976659.3678","35003803294.2104","39388371278.278","37105817035.8139","35527645603.13","35620350142.9574","37727917442.1394","38877532576.8123","46651622204.4411","57303371195.3879","65063744137.1077","69393672949.8857","80220832054.1316","78702173131.9028","79525591052.6368","68912136089.6212","83268969297.4031","110160556967.182","115682088618.022","115088091087.163","120405357667.696","124277710471.47","133425974706.354","123931939446.313","124627352028.942","158159556058.918","194107124359.246","215249529255.554","254151158315.736","306669488314.281","333279362366.835","239553239156.055","280581829739.934","327039221713.439","311390682500.752","314511883793.655","318221430336.706","272908686158.977","272277286219.546","286943489433.297",
"Swaziland","SWZ","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","206187993.50656","235291650.092668","234944999.7957","233794999.7967","244259999.7876","300428343.508136","450699161.519793","498263816.304749","411487829.138803","411901983.756373","345358754.597924","276393730.669003","381850288.039245","573173327.221232","652835371.519496","732228800.52923","819573658.079385","858576439.124113","933655951.334977","932582311.7541","1035623162.67844","1173771775.40642","1139747624.59202","1219518608.55324","1225382016.51176","1152037521.98938","1374972051.42202","1276726579.77429","1287453742.9986","1902385588.12404","2109242625.24431","2075926875.92531","2079540122.56427","2399713857.36864","2042263730.46598","2066217534.86133","2275344210.0773","1817975444.45962","1965213904.49038","2181311070.86622","2333416736.29214","2182162105.20943","1903065096.10765","",
"Sint Maarten (Dutch part)","SXM","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1058548044.69274","1211522905.02793","1286172625.69833","1300458100.55866","1277765363.12849","1236469273.74302","991212290.502794",
"Seychelles","SYC","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","37728049.8234798","54648574.0461335","72722391.1042684","94759143.8601642","102770952.883003","97622653.8491111","84388761.8233394","84157456.1417706","102135836.205764","118787364.759353","129744403.023582","155635745.370811","184772280.307874","182500786.480609","233430861.386512","221854341.717696","247376896.003294","314038315.556527","311420909.407074","344751914.909255","344200148.223166","379067346.860954","375751231.663613","431416948.729548","491822324.111842","518850985.76191","557429443.779679","628805856.188836","637138208.027026","729478462.542014","860632522.42083","857306113.013003","906953247.927759","853443701.188038","850321188.5314","952429512.25538","1353186604.61924","1491047536.37259","1385431174.45803","1314084028.73778","1367178287.0645","1578421466.60593",
"Syrian Arab Republic","SYR","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","1545550000","1958600000","2929000000","3341000000","3172500000","2921400000","2879600000","2697500000","2890100000","1935700000","2315900000","2397000000","4357600000","5459900000","4917200000","4999400000","5280000000","5830000000","6201000000","6504000000","6060000000","5177000000","5813000000","7190000000","7866000000","8477000000","7327000000","10218500000","11907000000","13596800000","16210992197.1401","20289329071.3201","16026286879.9603","19918610841.1065","","","","","","","",
"Turks and Caicos Islands","TCA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","132375616.618946","119540436.361957","92867841.7680601","71369896.4881034","87523912.954446","61992125.3253213","106837125.724238","147847612.951492","99485165.0584223","146636252.742973","182709882.488927","226769863.750502","198979149.137802","274218346.635799","233376063.982243","226535162.139392","203155374.914207","195140640.646144","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","82268330576.6369","82717956655.094","93327424534.2502","90537992742.8588","88811251066.707","110767360189.714","132287026034.415","150302377354.871","176291758428.771","203096739764.497","239199187851.136","267777899407.216","336206606765.481","416209767511.164","464504008980.974","451245744924.476","420999884547.272","437198824559.654","533539700536.334","522794163506.71","578185483035.204","819070047708.723","1052206992753.05","1300548757511.4","1617424977429.77","2003665786607.27","2366188231378.45","2006827947869.55","2554772890700.45","3119159734849","3345440114147.97","3563191890256.7","3754785395243.49","3566222929486.26","3420150787658.25","3815276353393.53",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","187317180158.962","236532041411.948","264913735758.505","275632501630.723","264648651610.366","242383889598.855","300784553606.743","312966785259.577","339340245646.412","434417842906.734","575362316797.116","713873951291.522","883402077022.515","1098435397545.97","1423177185453.71","1012116160046.75","1217369042231.97","1526946303124.2","1574536467743.68","1608260519293.42","1593904370349.22","1259858697363.06","1197352963721.54","1406805161304.36",
"Togo","TGO","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","235899039.919896","175360418.995607","189089376.603264","233914332.939475","305221410.729557","345982658.488772","570343873.374192","490392255.844288","449772330.216084","360231526.88194","384884848.241662","392513994.333422","493540532.36088","535216077.254263","561339599.957085","563747088.363196","695708767.274486","660554542.20118","580289980.892671","375487467.968885","408370105.24962","473488420.950622","602450465.997831","546009462.026462","540705213.123472","500072168.386781","456537684.854522","454879241.382279","540481141.405067","719342489.281802","790866957.824611","857336908.879772","878818984.771021","974168721.970132","1216779900.79116","1264978086.41178","1395835037.13376","2079011250.65606","2004855565.98609","2318158152.55329","2141184698.92814","1858075460.16459","","",
"Thailand","THA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","2989165045.53299","3621011142.82988","4178165194.58912","5133283977.79543","6662662254.19146","8574503442.59679","9253810556.40536","9415256844.96616","9226562144.81492","10415229552.9188","10221982948.4032","12136152044.497","15762783657.3207","21725202214.5222","26879572677.6124","31288759618.8351","37758400992.542","42919349895.0362","49604807760.3208","58705883381.7782","74092754636.6803","75384692682.6971","76161438261.4094","69232188606.9059","74502062917.7025","85996774163.1502","80023990239.1564","84863843158.6845","97031832737.3151","117262828427.82","131739970000","155886340000","186971240000","213345940000","186302056454.442","232905945106.911","269588606027.878","285434958833.847","292761365760.079","289518717286.307","280700535768.061","288377418246.735","318621878396.921",
"Tajikistan","TJK","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","769367500","995657100","1221538500","1264020400","1658441200","1727993200","1776129800","1225424400","2249446795.1924","2954718863.33381","3528494317.7246","3733080032.94772","3186157074.75444","2563659766.831","2251506766.96343","2720483059.72678",
"Turkmenistan","TKM","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","64870756051.1052","69792894034.2336","93077021703.2596","123492545569.395","134751263966.763","122659709757.311","117267056461.446","129784114600.44","124113566882.707","107924759208.297","120365701753.978","135639388492.84","150878505157.914","170293549987.907","170429806022.288","180802542755.122","192895344855.838","221844162933.33","264297242771.479","290130378785.313","319479500944.808","356973404197.043","370282129910.823","442126882008.048","422342667216.129","417477308017.82","453541528087.238","557488559981.122","671906048972.833","810578731315.865","925416697697.502","1063818694059.58","835645388532.074","1049668214073.89","1289640812752.49","1306643166762.28","1307265805634.74","1284336897397.42","1115536727939.64","1088189663506.75","1211589359905",
"Timor-Leste","TLS","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","690858528.248566","1405428507.39111","2474879917.30578","2013583030.85493","2537973946.97361","3688195717.84523","3984861210.49689","3429119165.34049","2243310322.25222","1398637019.26809","660115000","878016129.901685",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","297418277079.442","358706863699.45","433357687360.422","571213939779.113","402880280811.282","475155458657.529","503805081541.218","585352502124.179","539253549610.745","491955820878.362","345282656007.114","299384954379.488","",
"Tonga","TON","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","3990425.5117179","4857174.36040425","5778894.51402894","8655660.503188","15390720.082832","9697954.48413165","10165644.5491064","14112773.508488","14821093.5956936","18967682.2926922","23224790.8321028","19490951.4783647","19360537.4263722","24252224.9617545","24159373.5850536","25618305.1093903","32042328.7064967","30789262.4581259","40372541.0889845","43454913.7474901","37365963.2027372","33170972.2081483","37591737.2575101","","","","","","","","31915439.4982197","47365212.9434961","51900126.4797095","47613559.4455627","58979125.5588917","42555573.3314292","55517699.3874488","60079880.9347081","53554821.8487701","68385680.4280706","99450594.8446636","112920838.236236","112242763.029642","102659746.089944","116571033.866976","","",
"South Asia (IDA & IBRD)","TSA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","8417552667.26374","9787649336.50414","11319130071.9778","12671232307.9994","15833953838.6291","19133779505.0356","19212542113.3112","19484823914.2917","20832544841.6102","21537335748.9022","20960351664.0666","21740104986.6097","24909286211.9724","27625415952.6804","31223819769.6033","35617249664.9031","36991682762.6336","40675417129.0966","43847201005.4192","50716130745.737","61168758955.9222","64771615625.1145","69880802549.1885","70618841227.9323","76610585246.9164","88692019662.0419","91606700354.4752","101123396570.376","120307965427.705","156464929266.292","202295039609.242","248345079192.783","305582166586.878","381627964409.323","329964302947.522","427056729117.984","538602929232.819","535071367024.145","564729580423.628","588322677812.486","532876738202.842","536349150131.857","603553952552.824",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","46454248636.7919","48492013629.7364","66579034138.6374","93356184176.9479","76282814809.167","62418354254.6496","60603941387.1792","61371395021.7063","61031540997.7311","53845827260.8612","67012741916.4028","68738668369.9479","71855999040.8711","84238967673.1185","80819777748.4043","82996085967.5494","82463793350.1333","84356355272.081","87522389710.3981","95247977148.9093","96588278344.8586","88282572041.1427","103339156620.587","121452512511.367","117024749355.878","120449397173.482","153435491791.424","194757058103.159","253408167072.058","296274912462.21","356452306069.885","430651139974.265","328898532988.351","428894931095.608","515862287317.575","508500368829.86","516128846745.857","491294429749.705","381200045241.532","352440808802.917","408127172042.153",
"Trinidad and Tobago","TTO","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","1333165824.49865","1450989279.68546","1625458334.0106","1689666667.3707","2227500000.92812","3371208334.738","3488250001.45343","3146208334.64426","2575875001.07328","2581250000","2601551020.40817","1746861111.11111","1640472222.22222","1761014634.14635","1864047058.82353","2328258823.5294","2228376470.58824","2173882352.94119","1893742653.3751","2160920348.5555","2875334069.83399","2854423327.85972","3058202770.61601","2993772533.33534","3467000000","4909800259.83377","4977000266.05845","4610900000","5959100000","7450258664.5938","10962446809.6652","15141322193.7939","14388560780.6821","19867128922.6859","10266376047.2721","12393227322.1487","18507417624.6292","18220102858.2952","19262316986.0197","16768127245.3169","13144193124.1841","9798785712.96622","11588791497.7812",
"Tunisia","TUN","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","1329368553.03916","1342813850.89827","1672390148.2902","2607866660.78141","3355935350.76422","3584416906.67066","3106549576.73313","2953886955.81357","2795966532.28704","2711817015.53451","2742972287.96171","3362044258.06646","4300515366.2695","4446336635.40163","5299810246.67932","5162116002.50554","6113519014.05797","5859077285.8222","6981336474.8139","8098334655.03569","8216490167.70969","8249327475.90596","8513908098.97034","8825475773.98891","8652618523.60747","9659469838.48406","9643439932.47681","11114988843.2559","13779654212.611","14883924671.788","16257621006.3672","20526732699.0239","25601520387.9423","20132935883.4312","22555679754.0869","22950051499.4022","22600479119.8706","22512979652.132","22102581471.7186","17930083476.7093","17357877748.6383","",
"Turkey","TUR","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","2082000000","2018000000","2541000000","2293000000","2821000000","2969000000","3672000000","6019000000","7928000000","7946000000","9755000000","11417000000","10921000000","14517000000","17955000000","18878000000","21959000000","22974000000","25310000000","27398000000","30081000000","38070000000","46727000000","53428000000","56598000000","47832000000","53189000000","52716000000","57236000000","72748000000","94569000000","110456000000","124970000000","152654000000","185685000000","151380000000","162642000000","188275000000","211277000000","215275000000","225745000000","203481000000","193277000000","215099000000",
"Tuvalu","TUV","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14019448.7284476","13826624.7682831","8705781.891895","11483490.241174","10444945.1400404","15811980.6506826","16901638.4325442","22374163.1071239","20799905.515432","27341692.1905814","29440027.3572724","39283973.5032331","44528312.6424679","","","","",
"Tanzania","TZA","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","633179236.6834","656395614.8465","625255282.3989","697244915.1199","761780048.8987","808715308.9047","530239848.653","491259664.371","505942552.6167","436633153.3726","446112684.7177","399157489.8052","507049360.1665","537771363.7074","544284950.7684","513206450.9186","584424843.4639","786672687.8328","968551993.6364","1296918263.6243","1422450328.4616","1291495054.0946","1226072899.5083","1244900842.3327","1411301464.7854","1822007739.68","1967630397.30718","2255701996.74792","2697025138.29512","3052578407.50245","3525995196.5156","4209612730.08199","5700242519.06558","5313870733.47149","6530087827.76128","7582435544.52255","8806682861.98554","8589817852.79795","8708451958.05455","8924090202.54978","9383824818.26773","",
